1	6.47
2	10.17
3	9.50
4	8.85
5	6.69
6	5.43
7	5.91
8	4.45
9	3.82
10	2.69
11	2.46
12	2.11
13	1.85
14	1.77
15	1.75
16	2.35
17	2.36
18	2.46
19	3.62
20	3.84
21	3.89
22	4.33
23	3.96
24	4.06
25	3.81
26	3.46
27	3.05
28	2.43
29	2.41
30	2.30
31	2.02
32	2.77
33	4.08
34	3.56
35	3.16
36	2.73
37	2.39
38	2.21
39	1.94
40	2.01
41	2.89
42	3.32
43	3.39
44	3.59
45	3.17
46	2.87
47	2.21
48	2.20
49	4.26
50	3.66
51	2.34
52	2.08
53	2.78
54	2.95
55	3.71
56	3.12
57	2.40
58	3.11
59	4.78
60	5.35
61	5.37
62	5
63	5.89
64	5.25
65	4.78
66	3.99
67	3.19
68	2.62
69	2.81
70	2.74
71	3.11
72	2.76
73	3.01
74	2.40
75	2.18
76	2.06
77	2.25
78	2.35
79	2.99
80	3.52
81	3.97
82	3.48
83	3.56
84	3.07
85	3.07
86	3.03
87	2.45
88	3.15
89	4.36
90	4.60
91	4.61
92	4.05
93	7.04
94	7.20
95	4.79
96	3.78
97	2.85
98	3.21
99	3.37
100	4.63
101	6.09
102	6.28
103	6.28
104	5.72
105	5.47
106	4.69
107	3.14
108	2.74
109	2.77
110	3.53
111	3.51
112	3.62
113	6.90
114	5.36
115	4.80
116	4.25
117	4.40
118	3.20
119	2.19
120	1.85
121	3.25
122	3.29
123	3.48
124	3.66
125	3.90
126	2.95
127	2.50
128	1.73
129	1.45
130	1.97
131	2.15
132	2.36
133	2.77
134	4.40
135	4.49
136	4.39
137	3.50
138	2.65
139	2.14
140	1.40
141	1.71
142	2.33
143	3.18
144	3.73
145	3.58
146	2.90
147	2.34
148	1.74
149	1.22
150	2.60
151	3.40
152	4.62
153	4.16
154	4.43
155	3.77
156	2.86
157	3.46
158	7.33
159	9.58
160	7.09
161	6.61
162	5.57
163	4.92
164	3.72
165	3.28
166	2.63
167	2.59
168	2.67
169	4.07
170	3.39
171	3.46
172	3.33
173	3.18
174	3.53
175	4.36
176	4.96
177	3.92
178	4.68
179	7.03
180	7.39
181	7.96
182	5.67
183	5.50
184	4.84
185	3.98
186	2.83
187	3.13
188	6.49
189	6.02
190	5.78
191	5.22
192	5.07
193	5.23
194	4.54
195	4.61
196	3.85
197	3.60
198	3.92
199	4.26
200	5.33
201	5.86
202	6.34
203	4.64
204	4.98
205	5.32
206	5.26
207	4.58
208	4.95
209	4.61
210	4.32
211	3.60
212	2.87
213	2.40
214	2.24
215	2.03
216	1.80
217	1.59
218	3
219	2.78
220	2.58
221	1.90
222	1.70
223	1.59
224	2.30
225	2.06
226	1.88
227	2.64
228	4.72
229	4.86
230	4.11
231	4.34
232	3.54
233	2.78
234	3.10
235	2.67
236	2.90
237	3.24
238	3.13
239	2.98
240	2.80
241	2.47
242	2.55
243	2.37
244	2.33
245	2.24
246	2.88
247	2.74
248	3.32
249	3.84
250	4.07
251	3.86
252	3.41
253	3.60
254	3.57
255	4.33
256	4.96
257	4.67
258	4.73
259	5.60
260	4.68
261	4.73
262	4.56
263	4.06
264	3.53
265	3.25
266	3.51
267	4.94
268	4.98
269	6.16
270	4.54
271	3.96
272	4.27
273	6.48
274	5.86
275	4.88
276	7.07
277	6.36
278	5.08
279	3.84
280	3.14
281	2.62
282	2.47
283	1.99
284	1.80
285	1.42
286	1.25
287	1.18
288	1.29
289	0.970
290	2.34
291	3.05
292	2.57
293	2.54
294	2.66
295	2.28
296	2.12
297	1.94
298	1.46
299	1.96
300	2.52
301	3.86
302	4.29
303	3.90
304	3.29
305	3.40
306	3.70
307	3.10
308	2.91
309	3.16
310	2.73
311	3.01
312	3.81
313	4.30
314	4.08
315	3.82
316	2.92
317	2.50
318	2.53
319	2.53
320	2.84
321	3.46
322	2.91
323	2.48
324	2.93
325	2.50
326	2.40
327	3.09
328	2.80
329	3.74
330	2.86
331	2.15
332	1.95
333	2.37
334	2.74
335	2.84
336	2.72
337	2.20
338	2.28
339	2.11
340	2.28
341	1.50
342	1.86
343	1.69
344	1.43
345	1.40
346	1.54
347	1.31
348	1.56
349	1.65
350	2
351	1.86
352	1.63
353	2.09
354	1.49
355	1.12
356	1.15
357	1.02
358	1.52
359	2.45
360	3.01
361	3
362	2.86
363	3.25
364	2.97
365	2.67
366	2.64
367	2.97
368	3.32
369	3.17
370	2.66
371	2.57
372	2.39
373	2.96
374	2.39
375	2.81
376	2.07
377	2.32
378	1.85
379	2.05
380	2.36
381	2.46
382	2.23
383	2.05
384	3.99
385	4.28
386	5.27
387	4.63
388	4.77
389	3.17
390	2.67
391	2.14
392	1.71
393	1.59
394	1.67
395	1.35
396	1.24
397	1.57
398	2.02
399	1.65
400	1.91
401	2.02
402	2.16
403	1.77
404	1.70
405	1.57
406	1.46
407	1.45
408	1.68
409	1.97
410	2.05
411	2.81
412	3.47
413	4.34
414	4.27
415	3.69
416	3.24
417	2.83
418	2.33
419	3.09
420	3.07
421	3.25
422	3.15
423	3.50
424	3.06
425	4.69
426	4.50
427	4.67
428	5.23
429	6.72
430	5.54
